contentId,creatorId,title,lengthSec,format,platform,createdAt
"c3899","creator_49","Synthetic Item 3899",3959,"podcast","twitch","2025-01-01"
"c3900","creator_50","Synthetic Item 3900",3960,"live","spotify","2025-01-01"
"c3901","creator_1","Synthetic Item 3901",3961,"video","youtube","2025-01-01"
"c3902","creator_2","Synthetic Item 3902",3962,"article","blog","2025-01-01"
"c3903","creator_3","Synthetic Item 3903",3963,"short","instagram","2025-01-01"
"c3904","creator_4","Synthetic Item 3904",3964,"podcast","tiktok","2025-01-01"
"c3905","creator_5","Synthetic Item 3905",3965,"live","twitch","2025-01-01"
"c3906","creator_6","Synthetic Item 3906",3966,"video","spotify","2025-01-01"
"c3907","creator_7","Synthetic Item 3907",3967,"article","youtube","2025-01-01"
"c3908","creator_8","Synthetic Item 3908",3968,"short","blog","2025-01-01"
"c3909","creator_9","Synthetic Item 3909",3969,"podcast","instagram","2025-01-01"
"c3910","creator_10","Synthetic Item 3910",3970,"live","tiktok","2025-01-01"
"c3911","creator_11","Synthetic Item 3911",3971,"video","twitch","2025-01-01"
"c3912","creator_12","Synthetic Item 3912",3972,"article","spotify","2025-01-01"
"c3913","creator_13","Synthetic Item 3913",3973,"short","youtube","2025-01-01"
"c3914","creator_14","Synthetic Item 3914",3974,"podcast","blog","2025-01-01"
"c3915","creator_15","Synthetic Item 3915",3975,"live","instagram","2025-01-01"
"c3916","creator_16","Synthetic Item 3916",3976,"video","tiktok","2025-01-01"
"c3917","creator_17","Synthetic Item 3917",3977,"article","twitch","2025-01-01"
"c3918","creator_18","Synthetic Item 3918",3978,"short","spotify","2025-01-01"
"c3919","creator_19","Synthetic Item 3919",3979,"podcast","youtube","2025-01-01"
"c3920","creator_20","Synthetic Item 3920",3980,"live","blog","2025-01-01"
"c3921","creator_21","Synthetic Item 3921",3981,"video","instagram","2025-01-01"
"c3922","creator_22","Synthetic Item 3922",3982,"article","tiktok","2025-01-01"
"c3923","creator_23","Synthetic Item 3923",3983,"short","twitch","2025-01-01"
"c3924","creator_24","Synthetic Item 3924",3984,"podcast","spotify","2025-01-01"
"c3925","creator_25","Synthetic Item 3925",3985,"live","youtube","2025-01-01"
"c3926","creator_26","Synthetic Item 3926",3986,"video","blog","2025-01-01"
"c3927","creator_27","Synthetic Item 3927",3987,"article","instagram","2025-01-01"
"c3928","creator_28","Synthetic Item 3928",3988,"short","tiktok","2025-01-01"
"c3929","creator_29","Synthetic Item 3929",3989,"podcast","twitch","2025-01-01"
"c3930","creator_30","Synthetic Item 3930",3990,"live","spotify","2025-01-01"
"c3931","creator_31","Synthetic Item 3931",3991,"video","youtube","2025-01-01"
"c3932","creator_32","Synthetic Item 3932",3992,"article","blog","2025-01-01"
"c3933","creator_33","Synthetic Item 3933",3993,"short","instagram","2025-01-01"
"c3934","creator_34","Synthetic Item 3934",3994,"podcast","tiktok","2025-01-01"
"c3935","creator_35","Synthetic Item 3935",3995,"live","twitch","2025-01-01"
"c3936","creator_36","Synthetic Item 3936",3996,"video","spotify","2025-01-01"
"c3937","creator_37","Synthetic Item 3937",3997,"article","youtube","2025-01-01"
"c3938","creator_38","Synthetic Item 3938",3998,"short","blog","2025-01-01"
"c3939","creator_39","Synthetic Item 3939",3999,"podcast","instagram","2025-01-01"
"c3940","creator_40","Synthetic Item 3940",4000,"live","tiktok","2025-01-01"
"c3941","creator_41","Synthetic Item 3941",4001,"video","twitch","2025-01-01"
"c3942","creator_42","Synthetic Item 3942",4002,"article","spotify","2025-01-01"
"c3943","creator_43","Synthetic Item 3943",4003,"short","youtube","2025-01-01"
"c3944","creator_44","Synthetic Item 3944",4004,"podcast","blog","2025-01-01"
"c3945","creator_45","Synthetic Item 3945",4005,"live","instagram","2025-01-01"
"c3946","creator_46","Synthetic Item 3946",4006,"video","tiktok","2025-01-01"
"c3947","creator_47","Synthetic Item 3947",4007,"article","twitch","2025-01-01"
"c3948","creator_48","Synthetic Item 3948",4008,"short","spotify","2025-01-01"
"c3949","creator_49","Synthetic Item 3949",4009,"podcast","youtube","2025-01-01"
"c3950","creator_50","Synthetic Item 3950",4010,"live","blog","2025-01-01"
"c3951","creator_1","Synthetic Item 3951",4011,"video","instagram","2025-01-01"
"c3952","creator_2","Synthetic Item 3952",4012,"article","tiktok","2025-01-01"
"c3953","creator_3","Synthetic Item 3953",4013,"short","twitch","2025-01-01"
"c3954","creator_4","Synthetic Item 3954",4014,"podcast","spotify","2025-01-01"
"c3955","creator_5","Synthetic Item 3955",4015,"live","youtube","2025-01-01"
"c3956","creator_6","Synthetic Item 3956",4016,"video","blog","2025-01-01"
"c3957","creator_7","Synthetic Item 3957",4017,"article","instagram","2025-01-01"
"c3958","creator_8","Synthetic Item 3958",4018,"short","tiktok","2025-01-01"
"c3959","creator_9","Synthetic Item 3959",4019,"podcast","twitch","2025-01-01"
"c3960","creator_10","Synthetic Item 3960",4020,"live","spotify","2025-01-01"
"c3961","creator_11","Synthetic Item 3961",4021,"video","youtube","2025-01-01"
"c3962","creator_12","Synthetic Item 3962",4022,"article","blog","2025-01-01"
"c3963","creator_13","Synthetic Item 3963",4023,"short","instagram","2025-01-01"
"c3964","creator_14","Synthetic Item 3964",4024,"podcast","tiktok","2025-01-01"
"c3965","creator_15","Synthetic Item 3965",4025,"live","twitch","2025-01-01"
"c3966","creator_16","Synthetic Item 3966",4026,"video","spotify","2025-01-01"
"c3967","creator_17","Synthetic Item 3967",4027,"article","youtube","2025-01-01"
"c3968","creator_18","Synthetic Item 3968",4028,"short","blog","2025-01-01"
"c3969","creator_19","Synthetic Item 3969",4029,"podcast","instagram","2025-01-01"
"c3970","creator_20","Synthetic Item 3970",4030,"live","tiktok","2025-01-01"
"c3971","creator_21","Synthetic Item 3971",4031,"video","twitch","2025-01-01"
"c3972","creator_22","Synthetic Item 3972",4032,"article","spotify","2025-01-01"
"c3973","creator_23","Synthetic Item 3973",4033,"short","youtube","2025-01-01"
"c3974","creator_24","Synthetic Item 3974",4034,"podcast","blog","2025-01-01"
"c3975","creator_25","Synthetic Item 3975",4035,"live","instagram","2025-01-01"
"c3976","creator_26","Synthetic Item 3976",4036,"video","tiktok","2025-01-01"
"c3977","creator_27","Synthetic Item 3977",4037,"article","twitch","2025-01-01"
"c3978","creator_28","Synthetic Item 3978",4038,"short","spotify","2025-01-01"
"c3979","creator_29","Synthetic Item 3979",4039,"podcast","youtube","2025-01-01"
"c3980","creator_30","Synthetic Item 3980",4040,"live","blog","2025-01-01"
"c3981","creator_31","Synthetic Item 3981",4041,"video","instagram","2025-01-01"
"c3982","creator_32","Synthetic Item 3982",4042,"article","tiktok","2025-01-01"
"c3983","creator_33","Synthetic Item 3983",4043,"short","twitch","2025-01-01"
"c3984","creator_34","Synthetic Item 3984",4044,"podcast","spotify","2025-01-01"
"c3985","creator_35","Synthetic Item 3985",4045,"live","youtube","2025-01-01"
"c3986","creator_36","Synthetic Item 3986",4046,"video","blog","2025-01-01"
"c3987","creator_37","Synthetic Item 3987",4047,"article","instagram","2025-01-01"
"c3988","creator_38","Synthetic Item 3988",4048,"short","tiktok","2025-01-01"
"c3989","creator_39","Synthetic Item 3989",4049,"podcast","twitch","2025-01-01"
"c3990","creator_40","Synthetic Item 3990",4050,"live","spotify","2025-01-01"
"c3991","creator_41","Synthetic Item 3991",4051,"video","youtube","2025-01-01"
"c3992","creator_42","Synthetic Item 3992",4052,"article","blog","2025-01-01"
"c3993","creator_43","Synthetic Item 3993",4053,"short","instagram","2025-01-01"
"c3994","creator_44","Synthetic Item 3994",4054,"podcast","tiktok","2025-01-01"
"c3995","creator_45","Synthetic Item 3995",4055,"live","twitch","2025-01-01"
"c3996","creator_46","Synthetic Item 3996",4056,"video","spotify","2025-01-01"
"c3997","creator_47","Synthetic Item 3997",4057,"article","youtube","2025-01-01"
"c3998","creator_48","Synthetic Item 3998",4058,"short","blog","2025-01-01"
"c3999","creator_49","Synthetic Item 3999",4059,"podcast","instagram","2025-01-01"
"c4000","creator_50","Synthetic Item 4000",4060,"live","tiktok","2025-01-01"
"c4001","creator_1","Synthetic Item 4001",4061,"video","twitch","2025-01-01"
"c4002","creator_2","Synthetic Item 4002",4062,"article","spotify","2025-01-01"
"c4003","creator_3","Synthetic Item 4003",4063,"short","youtube","2025-01-01"
"c4004","creator_4","Synthetic Item 4004",4064,"podcast","blog","2025-01-01"
"c4005","creator_5","Synthetic Item 4005",4065,"live","instagram","2025-01-01"
"c4006","creator_6","Synthetic Item 4006",4066,"video","tiktok","2025-01-01"
"c4007","creator_7","Synthetic Item 4007",4067,"article","twitch","2025-01-01"
"c4008","creator_8","Synthetic Item 4008",4068,"short","spotify","2025-01-01"
"c4009","creator_9","Synthetic Item 4009",4069,"podcast","youtube","2025-01-01"
"c4010","creator_10","Synthetic Item 4010",4070,"live","blog","2025-01-01"
"c4011","creator_11","Synthetic Item 4011",4071,"video","instagram","2025-01-01"
"c4012","creator_12","Synthetic Item 4012",4072,"article","tiktok","2025-01-01"
"c4013","creator_13","Synthetic Item 4013",4073,"short","twitch","2025-01-01"
"c4014","creator_14","Synthetic Item 4014",4074,"podcast","spotify","2025-01-01"
"c4015","creator_15","Synthetic Item 4015",4075,"live","youtube","2025-01-01"
"c4016","creator_16","Synthetic Item 4016",4076,"video","blog","2025-01-01"
"c4017","creator_17","Synthetic Item 4017",4077,"article","instagram","2025-01-01"
"c4018","creator_18","Synthetic Item 4018",4078,"short","tiktok","2025-01-01"
"c4019","creator_19","Synthetic Item 4019",4079,"podcast","twitch","2025-01-01"
"c4020","creator_20","Synthetic Item 4020",4080,"live","spotify","2025-01-01"
"c4021","creator_21","Synthetic Item 4021",4081,"video","youtube","2025-01-01"
"c4022","creator_22","Synthetic Item 4022",4082,"article","blog","2025-01-01"
"c4023","creator_23","Synthetic Item 4023",4083,"short","instagram","2025-01-01"
"c4024","creator_24","Synthetic Item 4024",4084,"podcast","tiktok","2025-01-01"
"c4025","creator_25","Synthetic Item 4025",4085,"live","twitch","2025-01-01"
"c4026","creator_26","Synthetic Item 4026",4086,"video","spotify","2025-01-01"
"c4027","creator_27","Synthetic Item 4027",4087,"article","youtube","2025-01-01"
"c4028","creator_28","Synthetic Item 4028",4088,"short","blog","2025-01-01"
"c4029","creator_29","Synthetic Item 4029",4089,"podcast","instagram","2025-01-01"
"c4030","creator_30","Synthetic Item 4030",4090,"live","tiktok","2025-01-01"
"c4031","creator_31","Synthetic Item 4031",4091,"video","twitch","2025-01-01"
"c4032","creator_32","Synthetic Item 4032",4092,"article","spotify","2025-01-01"
"c4033","creator_33","Synthetic Item 4033",4093,"short","youtube","2025-01-01"
"c4034","creator_34","Synthetic Item 4034",4094,"podcast","blog","2025-01-01"
"c4035","creator_35","Synthetic Item 4035",4095,"live","instagram","2025-01-01"
"c4036","creator_36","Synthetic Item 4036",4096,"video","tiktok","2025-01-01"
"c4037","creator_37","Synthetic Item 4037",4097,"article","twitch","2025-01-01"
"c4038","creator_38","Synthetic Item 4038",4098,"short","spotify","2025-01-01"
"c4039","creator_39","Synthetic Item 4039",4099,"podcast","youtube","2025-01-01"
"c4040","creator_40","Synthetic Item 4040",4100,"live","blog","2025-01-01"
"c4041","creator_41","Synthetic Item 4041",4101,"video","instagram","2025-01-01"
"c4042","creator_42","Synthetic Item 4042",4102,"article","tiktok","2025-01-01"
"c4043","creator_43","Synthetic Item 4043",4103,"short","twitch","2025-01-01"
"c4044","creator_44","Synthetic Item 4044",4104,"podcast","spotify","2025-01-01"
"c4045","creator_45","Synthetic Item 4045",4105,"live","youtube","2025-01-01"
"c4046","creator_46","Synthetic Item 4046",4106,"video","blog","2025-01-01"
"c4047","creator_47","Synthetic Item 4047",4107,"article","instagram","2025-01-01"
"c4048","creator_48","Synthetic Item 4048",4108,"short","tiktok","2025-01-01"
"c4049","creator_49","Synthetic Item 4049",4109,"podcast","twitch","2025-01-01"
"c4050","creator_50","Synthetic Item 4050",4110,"live","spotify","2025-01-01"
"c4051","creator_1","Synthetic Item 4051",4111,"video","youtube","2025-01-01"
"c4052","creator_2","Synthetic Item 4052",4112,"article","blog","2025-01-01"
"c4053","creator_3","Synthetic Item 4053",4113,"short","instagram","2025-01-01"
"c4054","creator_4","Synthetic Item 4054",4114,"podcast","tiktok","2025-01-01"
"c4055","creator_5","Synthetic Item 4055",4115,"live","twitch","2025-01-01"
"c4056","creator_6","Synthetic Item 4056",4116,"video","spotify","2025-01-01"
"c4057","creator_7","Synthetic Item 4057",4117,"article","youtube","2025-01-01"
"c4058","creator_8","Synthetic Item 4058",4118,"short","blog","2025-01-01"
"c4059","creator_9","Synthetic Item 4059",4119,"podcast","instagram","2025-01-01"
"c4060","creator_10","Synthetic Item 4060",4120,"live","tiktok","2025-01-01"
"c4061","creator_11","Synthetic Item 4061",4121,"video","twitch","2025-01-01"
"c4062","creator_12","Synthetic Item 4062",4122,"article","spotify","2025-01-01"
"c4063","creator_13","Synthetic Item 4063",4123,"short","youtube","2025-01-01"
"c4064","creator_14","Synthetic Item 4064",4124,"podcast","blog","2025-01-01"
"c4065","creator_15","Synthetic Item 4065",4125,"live","instagram","2025-01-01"
"c4066","creator_16","Synthetic Item 4066",4126,"video","tiktok","2025-01-01"
"c4067","creator_17","Synthetic Item 4067",4127,"article","twitch","2025-01-01"
"c4068","creator_18","Synthetic Item 4068",4128,"short","spotify","2025-01-01"
"c4069","creator_19","Synthetic Item 4069",4129,"podcast","youtube","2025-01-01"
"c4070","creator_20","Synthetic Item 4070",4130,"live","blog","2025-01-01"
"c4071","creator_21","Synthetic Item 4071",4131,"video","instagram","2025-01-01"
"c4072","creator_22","Synthetic Item 4072",4132,"article","tiktok","2025-01-01"
"c4073","creator_23","Synthetic Item 4073",4133,"short","twitch","2025-01-01"
"c4074","creator_24","Synthetic Item 4074",4134,"podcast","spotify","2025-01-01"
"c4075","creator_25","Synthetic Item 4075",4135,"live","youtube","2025-01-01"
"c4076","creator_26","Synthetic Item 4076",4136,"video","blog","2025-01-01"
"c4077","creator_27","Synthetic Item 4077",4137,"article","instagram","2025-01-01"
"c4078","creator_28","Synthetic Item 4078",4138,"short","tiktok","2025-01-01"
"c4079","creator_29","Synthetic Item 4079",4139,"podcast","twitch","2025-01-01"
"c4080","creator_30","Synthetic Item 4080",4140,"live","spotify","2025-01-01"
"c4081","creator_31","Synthetic Item 4081",4141,"video","youtube","2025-01-01"
"c4082","creator_32","Synthetic Item 4082",4142,"article","blog","2025-01-01"
"c4083","creator_33","Synthetic Item 4083",4143,"short","instagram","2025-01-01"
"c4084","creator_34","Synthetic Item 4084",4144,"podcast","tiktok","2025-01-01"
"c4085","creator_35","Synthetic Item 4085",4145,"live","twitch","2025-01-01"
"c4086","creator_36","Synthetic Item 4086",4146,"video","spotify","2025-01-01"
"c4087","creator_37","Synthetic Item 4087",4147,"article","youtube","2025-01-01"
"c4088","creator_38","Synthetic Item 4088",4148,"short","blog","2025-01-01"
"c4089","creator_39","Synthetic Item 4089",4149,"podcast","instagram","2025-01-01"
"c4090","creator_40","Synthetic Item 4090",4150,"live","tiktok","2025-01-01"
"c4091","creator_41","Synthetic Item 4091",4151,"video","twitch","2025-01-01"
"c4092","creator_42","Synthetic Item 4092",4152,"article","spotify","2025-01-01"
"c4093","creator_43","Synthetic Item 4093",4153,"short","youtube","2025-01-01"
"c4094","creator_44","Synthetic Item 4094",4154,"podcast","blog","2025-01-01"
"c4095","creator_45","Synthetic Item 4095",4155,"live","instagram","2025-01-01"
"c4096","creator_46","Synthetic Item 4096",4156,"video","tiktok","2025-01-01"
"c4097","creator_47","Synthetic Item 4097",4157,"article","twitch","2025-01-01"
"c4098","creator_48","Synthetic Item 4098",4158,"short","spotify","2025-01-01"
"c4099","creator_49","Synthetic Item 4099",4159,"podcast","youtube","2025-01-01"
"c4100","creator_50","Synthetic Item 4100",4160,"live","blog","2025-01-01"
"c4101","creator_1","Synthetic Item 4101",4161,"video","instagram","2025-01-01"
"c4102","creator_2","Synthetic Item 4102",4162,"article","tiktok","2025-01-01"
"c4103","creator_3","Synthetic Item 4103",4163,"short","twitch","2025-01-01"
"c4104","creator_4","Synthetic Item 4104",4164,"podcast","spotify","2025-01-01"
"c4105","creator_5","Synthetic Item 4105",4165,"live","youtube","2025-01-01"
"c4106","creator_6","Synthetic Item 4106",4166,"video","blog","2025-01-01"
"c4107","creator_7","Synthetic Item 4107",4167,"article","instagram","2025-01-01"
"c4108","creator_8","Synthetic Item 4108",4168,"short","tiktok","2025-01-01"
"c4109","creator_9","Synthetic Item 4109",4169,"podcast","twitch","2025-01-01"
"c4110","creator_10","Synthetic Item 4110",4170,"live","spotify","2025-01-01"
"c4111","creator_11","Synthetic Item 4111",4171,"video","youtube","2025-01-01"
"c4112","creator_12","Synthetic Item 4112",4172,"article","blog","2025-01-01"
"c4113","creator_13","Synthetic Item 4113",4173,"short","instagram","2025-01-01"
"c4114","creator_14","Synthetic Item 4114",4174,"podcast","tiktok","2025-01-01"
"c4115","creator_15","Synthetic Item 4115",4175,"live","twitch","2025-01-01"
"c4116","creator_16","Synthetic Item 4116",4176,"video","spotify","2025-01-01"
"c4117","creator_17","Synthetic Item 4117",4177,"article","youtube","2025-01-01"
"c4118","creator_18","Synthetic Item 4118",4178,"short","blog","2025-01-01"
"c4119","creator_19","Synthetic Item 4119",4179,"podcast","instagram","2025-01-01"
"c4120","creator_20","Synthetic Item 4120",4180,"live","tiktok","2025-01-01"
"c4121","creator_21","Synthetic Item 4121",4181,"video","twitch","2025-01-01"
"c4122","creator_22","Synthetic Item 4122",4182,"article","spotify","2025-01-01"
"c4123","creator_23","Synthetic Item 4123",4183,"short","youtube","2025-01-01"
"c4124","creator_24","Synthetic Item 4124",4184,"podcast","blog","2025-01-01"
"c4125","creator_25","Synthetic Item 4125",4185,"live","instagram","2025-01-01"
"c4126","creator_26","Synthetic Item 4126",4186,"video","tiktok","2025-01-01"
"c4127","creator_27","Synthetic Item 4127",4187,"article","twitch","2025-01-01"
"c4128","creator_28","Synthetic Item 4128",4188,"short","spotify","2025-01-01"
"c4129","creator_29","Synthetic Item 4129",4189,"podcast","youtube","2025-01-01"
"c4130","creator_30","Synthetic Item 4130",4190,"live","blog","2025-01-01"
"c4131","creator_31","Synthetic Item 4131",4191,"video","instagram","2025-01-01"
"c4132","creator_32","Synthetic Item 4132",4192,"article","tiktok","2025-01-01"
"c4133","creator_33","Synthetic Item 4133",4193,"short","twitch","2025-01-01"
"c4134","creator_34","Synthetic Item 4134",4194,"podcast","spotify","2025-01-01"
"c4135","creator_35","Synthetic Item 4135",4195,"live","youtube","2025-01-01"
"c4136","creator_36","Synthetic Item 4136",4196,"video","blog","2025-01-01"
"c4137","creator_37","Synthetic Item 4137",4197,"article","instagram","2025-01-01"
"c4138","creator_38","Synthetic Item 4138",4198,"short","tiktok","2025-01-01"
"c4139","creator_39","Synthetic Item 4139",4199,"podcast","twitch","2025-01-01"
"c4140","creator_40","Synthetic Item 4140",4200,"live","spotify","2025-01-01"
"c4141","creator_41","Synthetic Item 4141",4201,"video","youtube","2025-01-01"
"c4142","creator_42","Synthetic Item 4142",4202,"article","blog","2025-01-01"
"c4143","creator_43","Synthetic Item 4143",4203,"short","instagram","2025-01-01"
"c4144","creator_44","Synthetic Item 4144",4204,"podcast","tiktok","2025-01-01"
"c4145","creator_45","Synthetic Item 4145",4205,"live","twitch","2025-01-01"
"c4146","creator_46","Synthetic Item 4146",4206,"video","spotify","2025-01-01"
"c4147","creator_47","Synthetic Item 4147",4207,"article","youtube","2025-01-01"
"c4148","creator_48","Synthetic Item 4148",4208,"short","blog","2025-01-01"
"c4149","creator_49","Synthetic Item 4149",4209,"podcast","instagram","2025-01-01"
"c4150","creator_50","Synthetic Item 4150",4210,"live","tiktok","2025-01-01"
"c4151","creator_1","Synthetic Item 4151",4211,"video","twitch","2025-01-01"
"c4152","creator_2","Synthetic Item 4152",4212,"article","spotify","2025-01-01"
"c4153","creator_3","Synthetic Item 4153",4213,"short","youtube","2025-01-01"
"c4154","creator_4","Synthetic Item 4154",4214,"podcast","blog","2025-01-01"
"c4155","creator_5","Synthetic Item 4155",4215,"live","instagram","2025-01-01"
"c4156","creator_6","Synthetic Item 4156",4216,"video","tiktok","2025-01-01"
"c4157","creator_7","Synthetic Item 4157",4217,"article","twitch","2025-01-01"
"c4158","creator_8","Synthetic Item 4158",4218,"short","spotify","2025-01-01"
"c4159","creator_9","Synthetic Item 4159",4219,"podcast","youtube","2025-01-01"
"c4160","creator_10","Synthetic Item 4160",4220,"live","blog","2025-01-01"
"c4161","creator_11","Synthetic Item 4161",4221,"video","instagram","2025-01-01"
"c4162","creator_12","Synthetic Item 4162",4222,"article","tiktok","2025-01-01"
"c4163","creator_13","Synthetic Item 4163",4223,"short","twitch","2025-01-01"
"c4164","creator_14","Synthetic Item 4164",4224,"podcast","spotify","2025-01-01"
"c4165","creator_15","Synthetic Item 4165",4225,"live","youtube","2025-01-01"
"c4166","creator_16","Synthetic Item 4166",4226,"video","blog","2025-01-01"
"c4167","creator_17","Synthetic Item 4167",4227,"article","instagram","2025-01-01"
"c4168","creator_18","Synthetic Item 4168",4228,"short","tiktok","2025-01-01"
"c4169","creator_19","Synthetic Item 4169",4229,"podcast","twitch","2025-01-01"
"c4170","creator_20","Synthetic Item 4170",4230,"live","spotify","2025-01-01"
"c4171","creator_21","Synthetic Item 4171",4231,"video","youtube","2025-01-01"
"c4172","creator_22","Synthetic Item 4172",4232,"article","blog","2025-01-01"
"c4173","creator_23","Synthetic Item 4173",4233,"short","instagram","2025-01-01"
"c4174","creator_24","Synthetic Item 4174",4234,"podcast","tiktok","2025-01-01"
"c4175","creator_25","Synthetic Item 4175",4235,"live","twitch","2025-01-01"
"c4176","creator_26","Synthetic Item 4176",4236,"video","spotify","2025-01-01"
"c4177","creator_27","Synthetic Item 4177",4237,"article","youtube","2025-01-01"
"c4178","creator_28","Synthetic Item 4178",4238,"short","blog","2025-01-01"
"c4179","creator_29","Synthetic Item 4179",4239,"podcast","instagram","2025-01-01"
"c4180","creator_30","Synthetic Item 4180",4240,"live","tiktok","2025-01-01"
"c4181","creator_31","Synthetic Item 4181",4241,"video","twitch","2025-01-01"
"c4182","creator_32","Synthetic Item 4182",4242,"article","spotify","2025-01-01"
"c4183","creator_33","Synthetic Item 4183",4243,"short","youtube","2025-01-01"
"c4184","creator_34","Synthetic Item 4184",4244,"podcast","blog","2025-01-01"
"c4185","creator_35","Synthetic Item 4185",4245,"live","instagram","2025-01-01"
"c4186","creator_36","Synthetic Item 4186",4246,"video","tiktok","2025-01-01"
"c4187","creator_37","Synthetic Item 4187",4247,"article","twitch","2025-01-01"
"c4188","creator_38","Synthetic Item 4188",4248,"short","spotify","2025-01-01"
"c4189","creator_39","Synthetic Item 4189",4249,"podcast","youtube","2025-01-01"
"c4190","creator_40","Synthetic Item 4190",4250,"live","blog","2025-01-01"
"c4191","creator_41","Synthetic Item 4191",4251,"video","instagram","2025-01-01"
"c4192","creator_42","Synthetic Item 4192",4252,"article","tiktok","2025-01-01"
"c4193","creator_43","Synthetic Item 4193",4253,"short","twitch","2025-01-01"
"c4194","creator_44","Synthetic Item 4194",4254,"podcast","spotify","2025-01-01"
"c4195","creator_45","Synthetic Item 4195",4255,"live","youtube","2025-01-01"
"c4196","creator_46","Synthetic Item 4196",4256,"video","blog","2025-01-01"
"c4197","creator_47","Synthetic Item 4197",4257,"article","instagram","2025-01-01"
"c4198","creator_48","Synthetic Item 4198",4258,"short","tiktok","2025-01-01"
"c4199","creator_49","Synthetic Item 4199",4259,"podcast","twitch","2025-01-01"
"c4200","creator_50","Synthetic Item 4200",4260,"live","spotify","2025-01-01"
"c4201","creator_1","Synthetic Item 4201",4261,"video","youtube","2025-01-01"
"c4202","creator_2","Synthetic Item 4202",4262,"article","blog","2025-01-01"
"c4203","creator_3","Synthetic Item 4203",4263,"short","instagram","2025-01-01"
"c4204","creator_4","Synthetic Item 4204",4264,"podcast","tiktok","2025-01-01"
"c4205","creator_5","Synthetic Item 4205",4265,"live","twitch","2025-01-01"
"c4206","creator_6","Synthetic Item 4206",4266,"video","spotify","2025-01-01"
"c4207","creator_7","Synthetic Item 4207",4267,"article","youtube","2025-01-01"
"c4208","creator_8","Synthetic Item 4208",4268,"short","blog","2025-01-01"
"c4209","creator_9","Synthetic Item 4209",4269,"podcast","instagram","2025-01-01"
"c4210","creator_10","Synthetic Item 4210",4270,"live","tiktok","2025-01-01"
"c4211","creator_11","Synthetic Item 4211",4271,"video","twitch","2025-01-01"
"c4212","creator_12","Synthetic Item 4212",4272,"article","spotify","2025-01-01"
"c4213","creator_13","Synthetic Item 4213",4273,"short","youtube","2025-01-01"
"c4214","creator_14","Synthetic Item 4214",4274,"podcast","blog","2025-01-01"
"c4215","creator_15","Synthetic Item 4215",4275,"live","instagram","2025-01-01"
"c4216","creator_16","Synthetic Item 4216",4276,"video","tiktok","2025-01-01"
"c4217","creator_17","Synthetic Item 4217",4277,"article","twitch","2025-01-01"
"c4218","creator_18","Synthetic Item 4218",4278,"short","spotify","2025-01-01"
"c4219","creator_19","Synthetic Item 4219",4279,"podcast","youtube","2025-01-01"
"c4220","creator_20","Synthetic Item 4220",4280,"live","blog","2025-01-01"
"c4221","creator_21","Synthetic Item 4221",4281,"video","instagram","2025-01-01"
"c4222","creator_22","Synthetic Item 4222",4282,"article","tiktok","2025-01-01"
"c4223","creator_23","Synthetic Item 4223",4283,"short","twitch","2025-01-01"
"c4224","creator_24","Synthetic Item 4224",4284,"podcast","spotify","2025-01-01"
"c4225","creator_25","Synthetic Item 4225",4285,"live","youtube","2025-01-01"
"c4226","creator_26","Synthetic Item 4226",4286,"video","blog","2025-01-01"
"c4227","creator_27","Synthetic Item 4227",4287,"article","instagram","2025-01-01"
"c4228","creator_28","Synthetic Item 4228",4288,"short","tiktok","2025-01-01"
"c4229","creator_29","Synthetic Item 4229",4289,"podcast","twitch","2025-01-01"
"c4230","creator_30","Synthetic Item 4230",4290,"live","spotify","2025-01-01"
"c4231","creator_31","Synthetic Item 4231",4291,"video","youtube","2025-01-01"
"c4232","creator_32","Synthetic Item 4232",4292,"article","blog","2025-01-01"
"c4233","creator_33","Synthetic Item 4233",4293,"short","instagram","2025-01-01"
"c4234","creator_34","Synthetic Item 4234",4294,"podcast","tiktok","2025-01-01"
"c4235","creator_35","Synthetic Item 4235",4295,"live","twitch","2025-01-01"
"c4236","creator_36","Synthetic Item 4236",4296,"video","spotify","2025-01-01"
"c4237","creator_37","Synthetic Item 4237",4297,"article","youtube","2025-01-01"
"c4238","creator_38","Synthetic Item 4238",4298,"short","blog","2025-01-01"
"c4239","creator_39","Synthetic Item 4239",4299,"podcast","instagram","2025-01-01"
"c4240","creator_40","Synthetic Item 4240",4300,"live","tiktok","2025-01-01"
"c4241","creator_41","Synthetic Item 4241",4301,"video","twitch","2025-01-01"
"c4242","creator_42","Synthetic Item 4242",4302,"article","spotify","2025-01-01"
"c4243","creator_43","Synthetic Item 4243",4303,"short","youtube","2025-01-01"
"c4244","creator_44","Synthetic Item 4244",4304,"podcast","blog","2025-01-01"
"c4245","creator_45","Synthetic Item 4245",4305,"live","instagram","2025-01-01"
"c4246","creator_46","Synthetic Item 4246",4306,"video","tiktok","2025-01-01"
"c4247","creator_47","Synthetic Item 4247",4307,"article","twitch","2025-01-01"
"c4248","creator_48","Synthetic Item 4248",4308,"short","spotify","2025-01-01"
"c4249","creator_49","Synthetic Item 4249",4309,"podcast","youtube","2025-01-01"
"c4250","creator_50","Synthetic Item 4250",4310,"live","blog","2025-01-01"
"c4251","creator_1","Synthetic Item 4251",4311,"video","instagram","2025-01-01"
"c4252","creator_2","Synthetic Item 4252",4312,"article","tiktok","2025-01-01"
